ID,Delivery_person_Age,Delivery_person_Ratings,Vehicle_condition,Distance_km,Preparation_Time,Weather_conditions_Fog,Weather_conditions_Sandstorms,Weather_conditions_Stormy,Weather_conditions_Sunny,Weather_conditions_Windy,Road_traffic_density_Jam,Road_traffic_density_Low,Road_traffic_density_Medium,Type_of_order_Drinks,Type_of_order_Meal,Type_of_order_Snack,Type_of_vehicle_motorcycle,Type_of_vehicle_scooter,Festival_Yes,City_Semi-Urban,City_Urban,Time_taken
0x57b3,0.9350988937512867,-0.7383387766709643,0,-0.05970114876361444,-1.2210446541219002,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,28
0x7894,0.7616107537670589,-0.10514022548982893,0,-0.05930328429780141,-1.2210446541219002,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,46
0xddc5,1.629051453688198,-0.10514022548982893,1,-0.045249086143400646,1.2263099451520538,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,27
0xdb33,-0.45280622612253574,-1.6881366034426728,0,-0.07996528602527794,1.2263099451520538,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,27
0x596f,-0.2793180861383079,0.8446576012818796,2,-0.06513816192283696,1.2263099451520538,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,18
0x9d8d,0.588122613782831,-0.10514022548982893,1,-0.08501081489608701,0.002632645515076807,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,30
0x1e49,1.1085870337355146,-1.3715373278521024,1,-0.03291893119080261,-1.2210446541219002,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,32
0x6db9,-0.45280622612253574,0.5280583256913092,0,-0.059770078513845894,1.2263099451520538,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,22
0x66a4,-0.1058299461540801,0.21145905010074154,1,-0.06406025174874963,1.2263099451520538,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,17
0x92ba,1.629051453688198,0.8446576012818796,0,-0.07981676749094305,-1.2210446541219002,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,21
0xd391,0.2411463338143755,0.5280583256913092,2,-0.07954722736239847,1.2263099451520538,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,28
0x4001,-1.6672232060121304,-0.10514022548982893,0,-0.042704764558410706,1.2263099451520538,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,16
0x672c,1.2820751737197422,-1.3715373278521024,2,-0.02342119028858816,0.002632645515076807,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,34
0xa67,0.588122613782831,0.21145905010074154,2,-0.054175388278012965,1.2263099451520538,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,22
0xc4ae,-0.7997825060909913,0.5280583256913092,1,-0.02438226667318643,1.2263099451520538,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,18
0x6d9e,1.2820751737197422,0.5280583256913092,0,-0.07981720236295396,1.2263099451520538,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,20
0xe200,-1.6672232060121304,0.5280583256913092,0,-0.04964272945486297,1.2263099451520538,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,25
0x9956,1.45556331370397,-2.0047358790332406,0,-0.02028421002533031,-1.2210446541219002,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,41
0x8608,1.1085870337355146,-0.10514022548982893,1,-0.08498507008828744,-1.2210446541219002,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,28
0xbdf2,-1.3202469260436747,0.5280583256913092,0,-0.050189300302122215,-1.2210446541219002,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,33
0x8022,0.9350988937512867,0.5280583256913092,0,-0.07012961452448294,-1.2210446541219002,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,20
0x892a,-0.7997825060909913,0.8446576012818796,2,-0.04835588630456872,1.2263099451520538,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,20
0x69ce,0.9350988937512867,0.8446576012818796,0,-0.07488675493840564,1.2263099451520538,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,34
0x7a3b,-0.6262943661067635,-0.7383387766709643,2,-0.04451856052345862,0.002632645515076807,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,43
0xb053,-1.3202469260436747,0.8446576012818796,1,-0.023415146186441384,-1.2210446541219002,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,16
0xa4e1,1.45556331370397,0.21145905010074154,2,-0.06481657813855937,1.2263099451520538,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,20
0x38db,0.7616107537670589,-0.4217395010803966,2,-0.04850975502489034,0.002632645515076807,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,29
0x8716,0.4146344737986033,1.1612568768724472,1,-0.07994857516742986,-1.2210446541219002,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,27
0xb1d,-1.4937350660279025,0.5280583256913092,1,-0.06409250250133744,1.2263099451520538,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,15
0x4a18,0.7616107537670589,-2.3213351546238097,1,-0.02342119028858816,1.2263099451520538,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,31
0x8c0a,-1.6672232060121304,1.1612568768724472,0,-0.034376806530218386,1.2263099451520538,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,26
0x41ca,-1.4937350660279025,0.21145905010074154,0,-0.059698551853374415,1.2263099451520538,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,13
0xe065,0.7616107537670589,-0.10514022548982893,1,-0.05873378499657041,-1.2210446541219002,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,20
0x3690,1.1085870337355146,-0.10514022548982893,2,-0.04378807245103751,1.2263099451520538,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,26
0x6fdf,-0.2793180861383079,0.5280583256913092,1,-0.07989657922166213,1.2263099451520538,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,25
0xbcc6,0.4146344737986033,-0.10514022548982893,0,-0.05885950100289687,-1.2210446541219002,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,27
0x9370,1.2820751737197422,-2.3213351546238097,2,-0.03291927974284435,-1.2210446541219002,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,32
0x3e09,-1.1467587860594468,0.21145905010074154,0,-0.07994869140027888,-1.2210446541219002,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,12
0xe07c,0.9350988937512867,0.21145905010074154,2,-0.05469598642290574,1.2263099451520538,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,27
0xb196,1.45556331370397,0.21145905010074154,0,-0.06949998365508192,1.2263099451520538,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,35
0x9eec,0.4146344737986033,1.1612568768724472,2,-0.05889425861951101,1.2263099451520538,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,16
0xa5ba,-0.9732706460752191,0.8446576012818796,1,-0.02244377937071389,0.002632645515076807,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,16
0xb882,-0.2793180861383079,-0.4217395010803966,0,-0.04378853549361916,0.002632645515076807,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,17
0x9c0c,-0.2793180861383079,0.5280583256913092,0,-0.05470986311821954,1.2263099451520538,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,36
0x5352,1.1085870337355146,0.8446576012818796,1,-0.06015784116448108,-1.2210446541219002,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,25
0xc848,-0.45280622612253574,-1.0549380522615346,0,-0.07491154523983017,-1.2210446541219002,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,35
0x9c91,0.9350988937512867,0.8446576012818796,0,-0.06446098866178822,0.002632645515076807,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,29
0xa4d1,-0.9732706460752191,-0.10514022548982893,2,-0.07978584994691197,1.2263099451520538,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,11
0x2f01,-0.45280622612253574,0.21145905010074154,0,-0.04892681133442391,0.002632645515076807,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,31
0xca62,-0.2793180861383079,-0.4217395010803966,1,-0.06395715513867936,0.002632645515076807,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,12
0xbd7c,-0.45280622612253574,-1.0549380522615346,1,-0.024404853896075145,0.002632645515076807,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,37
0xae84,0.4146344737986033,1.1612568768724472,2,-0.07966798334954743,0.002632645515076807,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,28
0x96bb,-0.7997825060909913,-0.10514022548982893,1,-0.032919427507848605,-1.2210446541219002,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,27
0xa2c0,0.06765819383014769,0.8446576012818796,2,-0.07964370501941306,-1.2210446541219002,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,24
0xc96c,-0.1058299461540801,0.21145905010074154,0,-0.07440470169838917,0.002632645515076807,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,28
0x6b08,0.7616107537670589,-2.0047358790332406,0,-0.05370463151246855,-1.2210446541219002,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,42
0x6e56,-0.6262943661067635,0.21145905010074154,0,-0.04904992661390604,1.2263099451520538,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,26
0x220f,0.2411463338143755,0.5280583256913092,0,-0.05954585894388134,-1.2210446541219002,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,34
0xbde2,1.629051453688198,-0.7383387766709643,1,-0.022522944532806483,1.2263099451520538,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,44
0xceda,-0.2793180861383079,0.21145905010074154,1,-0.08505945783014798,1.2263099451520538,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,25
0xa9b2,-1.4937350660279025,0.21145905010074154,1,-0.05463298217786032,0.002632645515076807,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,23
0x4a7e,0.4146344737986033,-0.7383387766709643,2,-0.023512575501642412,-1.2210446541219002,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,37
0x62bf,-0.1058299461540801,-0.4217395010803966,0,-0.07968009324077108,-1.2210446541219002,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,20
0x5acf,-1.6672232060121304,0.21145905010074154,2,-0.04314336433843135,-1.2210446541219002,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,29
0xcb8f,0.9350988937512867,0.21145905010074154,2,-0.0744028374800648,1.2263099451520538,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,20
0x98c2,0.06765819383014769,-0.10514022548982893,1,-0.0798168484414739,1.2263099451520538,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,20
0x7cf4,0.9350988937512867,0.21145905010074154,1,-0.07448465475945741,0.002632645515076807,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,16
0x53f5,0.588122613782831,0.5280583256913092,1,-0.06902080741431889,0.002632645515076807,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,34
0x9608,1.629051453688198,1.1612568768724472,2,-0.08500368967739888,-1.2210446541219002,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,18
0x92fa,-0.2793180861383079,0.5280583256913092,1,-0.053570234728379754,1.2263099451520538,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,19
0x43e6,-0.7997825060909913,-1.0549380522615346,0,-0.0692888639606208,0.002632645515076807,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,34
0x9a3d,1.1085870337355146,1.1612568768724472,2,-0.07491888263658701,0.002632645515076807,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,34
0xeca,0.588122613782831,-1.0549380522615346,0,-0.03284477097579638,-1.2210446541219002,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,35
0x8f81,-0.1058299461540801,-0.4217395010803966,2,-0.07983671872656736,-1.2210446541219002,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,17
0x1f7c,0.06765819383014769,-1.6881366034426728,0,-0.0744293410331989,-1.2210446541219002,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,32
0x4997,-0.45280622612253574,1.1612568768724472,0,-0.03291200678567351,1.2263099451520538,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,17
0x276b,-1.1467587860594468,0.8446576012818796,1,-0.059657395085742894,0.002632645515076807,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,12
0x673a,-0.1058299461540801,0.21145905010074154,0,-0.04966393087839288,0.002632645515076807,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,24
0xca6a,0.4146344737986033,-1.0549380522615346,0,-0.05967941983670538,0.002632645515076807,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,33
0x4970,-1.1467587860594468,0.5280583256913092,0,-0.04331739404267721,1.2263099451520538,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,23
0x9443,-0.2793180861383079,0.8446576012818796,1,-0.04325121810004923,1.2263099451520538,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,24
0x149f,0.7616107537670589,0.5280583256913092,1,-0.06929301822044867,-1.2210446541219002,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,30
0x908a,1.1085870337355146,1.1612568768724472,1,-0.07446523805434326,-1.2210446541219002,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,27
0x66be,-1.3202469260436747,0.21145905010074154,1,-0.06986765084107491,1.2263099451520538,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,19
0x1a7a,-0.45280622612253574,-0.4217395010803966,1,-0.06949944742502068,-1.2210446541219002,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,25
0x865c,-0.6262943661067635,-0.10514022548982893,0,-0.05878479829056505,-1.2210446541219002,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,16
0x54d8,0.9350988937512867,-0.10514022548982893,0,-0.04966444701091686,-1.2210446541219002,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,40
0x633d,-0.45280622612253574,0.21145905010074154,1,-0.0545886071018528,1.2263099451520538,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,19
0x167b,1.2820751737197422,-3.2711329813955152,2,-0.05445660317201118,0.002632645515076807,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,32
0xcfab,-1.6672232060121304,-0.4217395010803966,2,-0.06065053683918491,0.002632645515076807,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,29
0x5d4e,0.06765819383014769,0.21145905010074154,1,-0.03523039656779564,1.2263099451520538,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,30
0x210f,0.588122613782831,0.5280583256913092,0,-0.0849296818176532,-1.2210446541219002,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,21
0x7348,1.629051453688198,0.21145905010074154,1,-0.06960037738861068,0.002632645515076807,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,20
0xc5d4,0.06765819383014769,0.21145905010074154,1,-0.07508988321892167,0.002632645515076807,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,16
0x2932,1.45556331370397,1.1612568768724472,1,-0.07978613166548122,-1.2210446541219002,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,29
0x9bbe,1.629051453688198,-1.6881366034426728,0,-0.06949998365508192,1.2263099451520538,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,33
0x23a2,0.06765819383014769,-0.7383387766709643,2,-0.02351934888852548,-1.2210446541219002,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,40
0x62f8,0.9350988937512867,0.8446576012818796,1,-0.022522827756567543,0.002632645515076807,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,37
0xb761,1.2820751737197422,-0.10514022548982893,2,-0.03271398519811544,-1.2210446541219002,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,21
0xdc44,1.45556331370397,0.8446576012818796,1,-0.024382071934245,0.002632645515076807,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,28
0x6cbc,0.7616107537670589,0.5280583256913092,1,-0.06399947212526068,1.2263099451520538,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,18
0x3b39,-0.1058299461540801,0.21145905010074154,2,-0.06956132598487935,1.2263099451520538,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,27
0x80b0,-1.6672232060121304,0.21145905010074154,1,-0.059702208627640266,0.002632645515076807,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,32
0xd084,0.9350988937512867,0.5280583256913092,0,-0.060108965227987476,1.2263099451520538,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,28
0x26b1,0.588122613782831,-1.0549380522615346,0,-0.08009562564711742,-1.2210446541219002,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,22
0x8abd,0.7616107537670589,-0.4217395010803966,0,-0.06926270689671274,-1.2210446541219002,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,29
0xbb41,-0.9732706460752191,-1.6881366034426728,0,-0.05889657957206796,1.2263099451520538,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,27
0xac12,-0.2793180861383079,0.8446576012818796,0,-0.054242336955703685,0.002632645515076807,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,35
0x8c24,-0.6262943661067635,0.5280583256913092,1,-0.07012903870006774,0.002632645515076807,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,27
0x15ea,-0.6262943661067635,0.5280583256913092,1,-0.04314193826751285,0.002632645515076807,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,36
0xa1b,1.1085870337355146,-2.0047358790332406,0,-0.033742736776517936,-1.2210446541219002,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,33
0x79d8,0.4146344737986033,0.8446576012818796,1,-0.07978622325957918,0.002632645515076807,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,20
0x6318,0.9350988937512867,1.1612568768724472,0,-0.020281249588672508,1.2263099451520538,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,25
0xce21,-1.6672232060121304,-0.10514022548982893,1,-0.07457181116070138,1.2263099451520538,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,24
0x1d74,-0.1058299461540801,0.8446576012818796,2,-0.08487062454512234,1.2263099451520538,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,14
0xdbc0,-0.2793180861383079,0.8446576012818796,0,-0.04410184376024557,0.002632645515076807,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,39
0xfc7,-0.45280622612253574,0.8446576012818796,0,-0.021651942779174416,1.2263099451520538,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,20
0x6c69,0.4146344737986033,-0.4217395010803966,0,-0.02244378329467093,0.002632645515076807,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,29
0xc560,1.629051453688198,0.8446576012818796,2,-0.05975089776400358,-1.2210446541219002,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,25
0xa3ca,0.06765819383014769,-1.0549380522615346,0,-0.05921342685221972,-1.2210446541219002,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,30
0x80bb,1.2820751737197422,1.1612568768724472,0,-0.05357029514953108,0.002632645515076807,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,53
0xd2da,0.9350988937512867,0.5280583256913092,0,-0.06980986185336822,1.2263099451520538,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,28
0x47c2,0.2411463338143755,-1.6881366034426728,0,-0.06926178787038693,-1.2210446541219002,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,33
0x885f,-0.9732706460752191,-2.0047358790332406,0,-0.08501114916968124,-1.2210446541219002,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,18
0xc633,-1.3202469260436747,-0.10514022548982893,0,-0.05968260773614868,1.2263099451520538,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,23
0x5603,0.7616107537670589,-1.0549380522615346,2,-0.04835601382184591,0.002632645515076807,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,33
0x4d9b,1.2820751737197422,-0.10514022548982893,0,-0.034110419451669226,1.2263099451520538,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,44
0x1e39,1.45556331370397,-3.2711329813955152,1,-0.024179411258642383,0.002632645515076807,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,32
0x8a15,-0.7997825060909913,0.21145905010074154,1,-0.06015638702216611,1.2263099451520538,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,13
0x5c1d,0.588122613782831,0.5280583256913092,2,-0.034315136579568924,0.002632645515076807,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,28
0xa67d,0.4146344737986033,-1.6881366034426728,1,-0.022285333288537,0.002632645515076807,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,34
0x5582,-0.1058299461540801,-0.10514022548982893,2,-0.08487724776230164,1.2263099451520538,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,13
0x537a,1.45556331370397,1.1612568768724472,1,-0.07964355084505857,-1.2210446541219002,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,29
0x9f19,1.629051453688198,-0.4217395010803966,0,-0.08501117986467696,1.2263099451520538,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,26
0x7ca0,0.06765819383014769,0.21145905010074154,1,-0.07480726607944471,0.002632645515076807,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,16
0xd7ed,1.2820751737197422,0.5280583256913092,2,-0.06375759788117724,-1.2210446541219002,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,15
0x80c6,-1.3202469260436747,0.8446576012818796,0,-0.07491765969899805,1.2263099451520538,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,29
0x1199,1.2820751737197422,0.5280583256913092,2,-0.05370316431998689,0.002632645515076807,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,27
0xbe52,-0.1058299461540801,0.8446576012818796,2,-0.08492989617643094,1.2263099451520538,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,16
0x3aa0,-0.6262943661067635,0.5280583256913092,1,-0.07428401726811373,0.002632645515076807,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,11
0xcaf5,1.1085870337355146,0.5280583256913092,1,-0.07954722736239847,1.2263099451520538,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,16
0xbdbd,-0.7997825060909913,0.21145905010074154,0,-0.07428401726811373,0.002632645515076807,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,19
0xd218,1.2820751737197422,0.21145905010074154,0,-0.05999111508153045,1.2263099451520538,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,30
0x9db8,-1.6672232060121304,0.5280583256913092,1,-0.07491869506852336,-1.2210446541219002,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,17
0xbae3,-0.7997825060909913,-0.10514022548982893,2,-0.06929057910858803,-1.2210446541219002,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,24
0x21d9,-0.9732706460752191,-0.4217395010803966,2,-0.04966371506417793,-1.2210446541219002,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,26
0xbb28,0.9350988937512867,0.8446576012818796,2,-0.03284663560322182,-1.2210446541219002,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,28
0x798c,-0.45280622612253574,0.21145905010074154,0,-0.05976319555338197,-1.2210446541219002,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,26
0xb519,1.629051453688198,1.1612568768724472,2,-0.05370080401873777,1.2263099451520538,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,30
0x5167,-1.3202469260436747,0.21145905010074154,2,-0.06015895955525954,1.2263099451520538,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,20
0x5614,-1.1467587860594468,0.5280583256913092,0,-0.07448641946209177,0.002632645515076807,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,16
0x747a,-0.2793180861383079,0.5280583256913092,1,-0.04845033402213478,0.002632645515076807,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,22
0xb668,0.9350988937512867,0.8446576012818796,1,-0.04325374369720466,0.002632645515076807,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,30
0x8d12,-0.9732706460752191,-1.3715373278521024,0,-0.06472553268212898,-1.2210446541219002,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,42
0x614a,0.7616107537670589,0.21145905010074154,0,-0.033762524665656754,0.002632645515076807,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,49
0x16f1,-0.9732706460752191,-0.10514022548982893,2,-0.06949922266758961,1.2263099451520538,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,14
0x511e,-0.7997825060909913,-0.7383387766709643,0,-0.07468919298317588,0.002632645515076807,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,27
0x81fb,-1.3202469260436747,0.5280583256913092,2,-0.08495082620023159,1.2263099451520538,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,18
0x2f54,1.2820751737197422,-0.7383387766709643,0,-0.07448619283317502,-1.2210446541219002,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,32
0x93b3,0.2411463338143755,0.5280583256913092,2,-0.085011289119649,0.002632645515076807,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,24
0x5563,0.2411463338143755,-1.3715373278521024,0,-0.0536550959531825,-1.2210446541219002,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,53
0x4fcb,1.1085870337355146,-0.10514022548982893,1,-0.06956063309612999,1.2263099451520538,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,19
0x760f,0.7616107537670589,-1.0549380522615346,2,-0.06435632043563935,1.2263099451520538,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,32
0x7631,-0.9732706460752191,-0.4217395010803966,0,-0.05921342685221972,1.2263099451520538,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,25
0x6470,0.9350988937512867,-1.0549380522615346,2,-0.08487058649705498,0.002632645515076807,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,32
0xc412,-1.4937350660279025,0.5280583256913092,0,-0.04495215729899296,1.2263099451520538,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,48
0xa33b,-0.6262943661067635,1.1612568768724472,1,-0.05954475282463456,-1.2210446541219002,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,17
0xe12e,1.629051453688198,0.21145905010074154,1,-0.04583672373835689,-1.2210446541219002,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,28
0x4771,1.629051453688198,-0.7383387766709643,2,-0.06409064447482411,1.2263099451520538,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,38
0x13d6,0.06765819383014769,0.21145905010074154,1,-0.04325216319092964,0.002632645515076807,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,30
0x17f9,1.1085870337355146,0.5280583256913092,1,-0.08501081489608701,1.2263099451520538,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,11
0x4dcf,-1.4937350660279025,-0.10514022548982893,2,-0.0746429318895749,0.002632645515076807,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,24
